dataset,model,split,splitID,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
rw,ANSed,rand,1,8,12,0,93.85,88.00,33,33,7,2,94.29,82.50,25,4.72,118.05,118.05
rw,ANSed,rand,1,8,12,0,93.85,88.00,33,33,7,2,94.29,82.50,26,4.72,122.70,122.70
rw,ANSed,rand,1,8,12,0,93.85,88.00,33,33,7,2,94.29,82.50,27,4.72,127.39,127.39
rw,ANSed,rand,1,8,12,0,93.54,88.00,33,33,7,2,94.29,82.50,28,4.71,131.82,131.82
rw,ANSed,rand,1,8,12,0,85.54,84.00,28,35,5,7,80.00,84.85,29,4.72,131.82,137.01
rw,ANSed,rand,1,8,12,0,89.23,82.67,32,30,10,3,91.43,76.19,30,4.73,131.82,141.86
rw,ANSed,rand,1,8,12,0,92.62,86.67,33,32,8,2,94.29,80.49,31,4.74,131.82,147.02
rw,ANSed,rand,1,8,12,0,93.85,88.00,33,33,7,2,94.29,82.50,32,4.73,151.37,151.37
rw,ANSed,rand,1,8,12,0,95.08,90.67,33,35,5,2,94.29,86.84,33,4.71,155.56,155.56
rw,ANSed,rand,1,8,12,0,94.46,86.67,33,32,8,2,94.29,80.49,34,4.71,155.56,160.06
rw,ANSed,rand,1,8,12,0,94.77,88.00,32,34,6,3,91.43,84.21,35,4.70,155.56,164.64
rw,ANSed,rand,1,8,12,0,95.69,88.00,32,34,6,3,91.43,84.21,36,4.71,155.56,169.55
rw,ANSed,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,37,4.72,155.56,174.48
rw,ANSed,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,38,4.72,155.56,179.32
rw,ANSed,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,39,4.73,155.56,184.30
rw,ANSed,rand,1,8,12,0,96.00,88.00,32,34,6,3,91.43,84.21,40,4.72,155.56,188.83
rw,ANSed,rand,1,8,12,0,96.31,89.33,33,34,6,2,94.29,84.62,41,4.73,155.56,193.82
rw,ANSed,rand,1,8,12,0,96.92,89.33,33,34,6,2,94.29,84.62,42,4.73,155.56,198.76
rw,ANSed,rand,1,8,12,0,92.62,89.33,33,34,6,2,94.29,84.62,43,4.74,155.56,203.61
rw,ANSed,rand,1,8,12,0,94.15,88.00,29,37,3,6,82.86,90.62,44,4.74,155.56,208.68
rw,ANSed,rand,1,8,12,0,93.54,88.00,33,33,7,2,94.29,82.50,45,4.75,155.56,213.76
rw,ANSed,rand,1,8,12,0,96.00,89.33,30,37,3,5,85.71,90.91,46,4.75,155.56,218.51
rw,ANSed,rand,1,8,12,0,96.00,89.33,31,36,4,4,88.57,88.57,47,4.75,155.56,223.37
rw,ANSed,rand,1,8,12,0,96.00,88.00,32,34,6,3,91.43,84.21,48,4.76,155.56,228.37
rw,ANSed,rand,1,8,12,0,96.62,89.33,32,35,5,3,91.43,86.49,49,4.76,155.56,233.38
rw,ANSed,rand,1,8,12,0,96.00,89.33,33,34,6,2,94.29,84.62,50,4.76,155.56,238.18
rw,ANSed,rand,1,8,12,0,96.62,89.33,33,34,6,2,94.29,84.62,51,4.77,155.56,243.17
rw,ANSed,rand,1,8,12,0,96.92,89.33,32,35,5,3,91.43,86.49,52,4.77,155.56,247.95
rw,ANSed,rand,1,8,12,0,97.23,89.33,32,35,5,3,91.43,86.49,53,4.77,155.56,252.86
rw,ANSed,rand,1,8,12,0,97.23,89.33,32,35,5,3,91.43,86.49,54,4.77,155.56,257.62
rw,ANSed,rand,1,8,12,0,96.62,89.33,32,35,5,3,91.43,86.49,55,4.77,155.56,262.32
rw,ANSed,rand,1,8,12,0,96.92,89.33,32,35,5,3,91.43,86.49,56,4.77,155.56,266.84
rw,ANSed,rand,1,8,12,0,97.23,89.33,32,35,5,3,91.43,86.49,57,4.77,155.56,271.74
rw,ANSed,rand,1,8,12,0,97.23,89.33,32,35,5,3,91.43,86.49,58,4.77,155.56,276.57
rw,ANSed,rand,1,8,12,0,97.85,90.67,33,35,5,2,94.29,86.84,59,4.77,281.34,281.34
rw,ANSed,rand,1,8,12,0,97.85,90.67,33,35,5,2,94.29,86.84,60,4.77,286.07,286.07
rw,ANSed,rand,1,8,12,0,96.31,89.33,33,34,6,2,94.29,84.62,61,4.76,286.07,290.65
rw,ANSed,rand,1,8,12,0,97.23,90.67,33,35,5,2,94.29,86.84,62,4.77,295.64,295.64
rw,ANSed,rand,1,8,12,0,96.92,89.33,33,34,6,2,94.29,84.62,63,4.77,295.64,300.64
rw,ANSed,rand,2,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,1,4.57,4.57,4.57
rw,ANSed,rand,2,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,2,4.51,9.03,9.03
rw,ANSed,rand,2,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,3,4.53,13.59,13.59
rw,ANSed,rand,2,8,12,0,65.23,68.00,11,40,0,24,31.43,100.00,4,4.55,18.18,18.18
rw,ANSed,rand,2,8,12,0,79.69,76.00,32,25,15,3,91.43,68.09,5,4.55,22.73,22.73
rw,ANSed,rand,2,8,12,0,84.00,81.33,26,35,5,9,74.29,83.87,6,4.52,27.14,27.14
rw,ANSed,rand,2,8,12,0,83.69,78.67,31,28,12,4,88.57,72.09,7,4.54,27.14,31.81
rw,ANSed,rand,2,8,12,0,80.92,74.67,34,22,18,1,97.14,65.38,8,4.56,27.14,36.51
rw,ANSed,rand,2,8,12,0,87.38,84.00,33,30,10,2,94.29,76.74,9,4.59,41.33,41.33
rw,ANSed,rand,2,8,12,0,86.77,80.00,29,31,9,6,82.86,76.32,10,4.61,41.33,46.06
rw,ANSed,rand,2,8,12,0,88.62,81.33,29,32,8,6,82.86,78.38,11,4.63,41.33,50.91
rw,ANSed,rand,2,8,12,0,89.23,81.33,29,32,8,6,82.86,78.38,12,4.64,41.33,55.70
rw,ANSed,rand,2,8,12,0,90.46,81.33,31,30,10,4,88.57,75.61,13,4.65,41.33,60.48
rw,ANSed,rand,2,8,12,0,86.46,77.33,33,25,15,2,94.29,68.75,14,4.63,41.33,64.84
rw,ANSed,rand,2,8,12,0,89.23,81.33,33,28,12,2,94.29,73.33,15,4.63,41.33,69.40
rw,ANSed,rand,2,8,12,0,90.77,82.67,32,30,10,3,91.43,76.19,16,4.62,41.33,73.98
rw,ANSed,rand,2,8,12,0,89.54,86.67,32,33,7,3,91.43,82.05,17,4.64,78.90,78.90
rw,ANSed,rand,2,8,12,0,90.77,82.67,32,30,10,3,91.43,76.19,18,4.64,78.90,83.46
rw,ANSed,rand,2,8,12,0,90.77,82.67,32,30,10,3,91.43,76.19,19,4.71,78.90,89.56
rw,ANSed,rand,2,8,12,0,90.77,82.67,32,30,10,3,91.43,76.19,20,4.78,78.90,95.64
rw,ANSed,rand,2,8,12,0,91.08,82.67,32,30,10,3,91.43,76.19,21,4.82,78.90,101.16
rw,ANSed,rand,2,8,12,0,91.08,82.67,32,30,10,3,91.43,76.19,22,4.80,78.90,105.67
rw,ANSed,rand,2,8,12,0,88.00,76.00,25,32,8,10,71.43,75.76,23,4.79,78.90,110.17
rw,ANSed,rand,2,8,12,0,90.15,80.00,28,32,8,7,80.00,77.78,24,4.78,78.90,114.82
rw,ANSed,rand,2,8,12,0,87.69,80.00,26,34,6,9,74.29,81.25,25,4.79,78.90,119.66
rw,ANSed,rand,2,8,12,0,88.00,85.33,29,35,5,6,82.86,85.29,26,4.78,78.90,124.29
rw,ANSed,rand,2,8,12,0,89.54,88.00,33,33,7,2,94.29,82.50,27,4.78,129.00,129.00
rw,ANSed,rand,2,8,12,0,92.62,86.67,32,33,7,3,91.43,82.05,28,4.77,129.00,133.70
rw,ANSed,rand,2,8,12,0,91.38,85.33,31,33,7,4,88.57,81.58,29,4.79,129.00,138.80
rw,ANSed,rand,2,8,12,0,90.15,85.33,30,34,6,5,85.71,83.33,30,4.79,129.00,143.83
rw,ANSed,rand,2,8,12,0,90.77,85.33,29,35,5,6,82.86,85.29,31,4.81,129.00,149.03
rw,ANSed,rand,2,8,12,0,92.62,86.67,29,36,4,6,82.86,87.88,32,4.80,129.00,153.56
rw,ANSed,rand,2,8,12,0,94.15,88.00,30,36,4,5,85.71,88.24,33,4.78,157.64,157.64
rw,ANSed,rand,2,8,12,0,94.77,86.67,29,36,4,6,82.86,87.88,34,4.76,157.64,161.93
rw,ANSed,rand,2,8,12,0,94.46,84.00,30,33,7,5,85.71,81.08,35,4.75,157.64,166.13
rw,ANSed,rand,2,8,12,0,94.77,86.67,30,35,5,5,85.71,85.71,36,4.74,157.64,170.72
rw,ANSed,rand,2,8,12,0,95.38,86.67,30,35,5,5,85.71,85.71,37,4.74,157.64,175.34
rw,ANSed,rand,2,8,12,0,95.08,86.67,30,35,5,5,85.71,85.71,38,4.74,157.64,180.15
rw,ANSed,rand,2,8,12,0,95.08,85.33,29,35,5,6,82.86,85.29,39,4.75,157.64,185.08
rw,ANSed,rand,2,8,12,0,95.69,86.67,30,35,5,5,85.71,85.71,40,4.74,157.64,189.76
rw,ANSed,rand,2,8,12,0,96.00,86.67,30,35,5,5,85.71,85.71,41,4.75,157.64,194.70
rw,ANSed,rand,2,8,12,0,95.38,84.00,30,33,7,5,85.71,81.08,42,4.75,157.64,199.58
rw,ANSed,rand,2,8,12,0,95.69,88.00,31,35,5,4,88.57,86.11,43,4.75,204.37,204.37
rw,ANSed,rand,2,8,12,0,96.00,86.67,29,36,4,6,82.86,87.88,44,4.75,204.37,209.19
rw,ANSed,rand,2,8,12,0,95.38,88.00,30,36,4,5,85.71,88.24,45,4.76,214.14,214.14
rw,ANSed,rand,2,8,12,0,97.23,86.67,29,36,4,6,82.86,87.88,46,4.76,214.14,219.04
rw,ANSed,rand,2,8,12,0,96.31,86.67,29,36,4,6,82.86,87.88,47,4.76,214.14,223.78
rw,ANSed,rand,2,8,12,0,96.62,86.67,29,36,4,6,82.86,87.88,48,4.77,214.14,228.78
rw,ANSed,rand,2,8,12,0,91.38,85.33,32,32,8,3,91.43,80.00,49,4.77,214.14,233.65
rw,ANSed,rand,2,8,12,0,93.85,85.33,32,32,8,3,91.43,80.00,50,4.77,214.14,238.47
rw,ANSed,rand,2,8,12,0,95.08,82.67,30,32,8,5,85.71,78.95,51,4.77,214.14,243.45
rw,ANSed,rand,2,8,12,0,95.38,82.67,30,32,8,5,85.71,78.95,52,4.77,214.14,248.21
rw,ANSed,rand,2,8,12,0,95.08,82.67,31,31,9,4,88.57,77.50,53,4.78,214.14,253.13
rw,ANSed,rand,2,8,12,0,96.62,88.00,31,35,5,4,88.57,86.11,54,4.78,258.04,258.04
rw,ANSed,rand,2,8,12,0,96.31,88.00,31,35,5,4,88.57,86.11,55,4.78,262.66,262.66
rw,ANSed,rand,2,8,12,0,96.62,88.00,31,35,5,4,88.57,86.11,56,4.77,267.30,267.30
rw,ANSed,rand,2,8,12,0,96.92,88.00,31,35,5,4,88.57,86.11,57,4.77,271.78,271.78
rw,ANSed,rand,2,8,12,0,96.92,88.00,31,35,5,4,88.57,86.11,58,4.76,276.23,276.23
rw,ANSed,rand,2,8,12,0,96.92,88.00,31,35,5,4,88.57,86.11,59,4.76,280.64,280.64
rw,ANSed,rand,2,8,12,0,96.92,88.00,31,35,5,4,88.57,86.11,60,4.75,285.28,285.28
rw,ANSed,rand,2,8,12,0,96.92,88.00,31,35,5,4,88.57,86.11,61,4.75,289.86,289.86
rw,ANSed,rand,2,8,12,0,97.23,86.67,30,35,5,5,85.71,85.71,62,4.76,289.86,294.84
rw,ANSed,rand,2,8,12,0,97.23,86.67,30,35,5,5,85.71,85.71,63,4.76,289.86,299.83
rw,ANSed,rand,2,8,12,0,97.23,86.67,30,35,5,5,85.71,85.71,64,4.75,289.86,304.10
rw,ANSed,rand,2,8,12,0,96.92,88.00,31,35,5,4,88.57,86.11,64,4.75,289.86,304.10
rw,ANSed,rand,3,8,12,0,49.85,59.42,0,41,0,28,0.00,0.00,1,4.30,4.30,4.30
rw,ANSed,rand,3,8,12,0,70.39,55.07,10,28,13,18,35.71,43.48,2,4.34,4.30,8.69
rw,ANSed,rand,3,8,12,0,80.06,63.77,21,23,18,7,75.00,53.85,3,4.35,13.05,13.05
rw,ANSed,rand,3,8,12,0,82.78,66.67,21,25,16,7,75.00,56.76,4,4.37,17.49,17.49
rw,ANSed,rand,3,8,12,0,78.85,69.57,21,27,14,7,75.00,60.00,5,4.45,22.25,22.25
rw,ANSed,rand,3,8,12,0,81.27,71.01,20,29,12,8,71.43,62.50,6,4.50,26.99,26.99
rw,ANSed,rand,3,8,12,0,77.04,76.81,13,40,1,15,46.43,92.86,7,4.50,31.51,31.51
rw,ANSed,rand,3,8,12,0,87.31,79.71,18,37,4,10,64.29,81.82,8,4.52,36.13,36.13
rw,ANSed,rand,3,8,12,0,83.08,73.91,25,26,15,3,89.29,62.50,9,4.53,36.13,40.81
rw,ANSed,rand,3,8,12,0,87.92,79.71,24,31,10,4,85.71,70.59,10,4.51,45.13,45.13
rw,ANSed,rand,3,8,12,0,87.61,78.26,23,31,10,5,82.14,69.70,11,4.49,45.13,49.39
rw,ANSed,rand,3,8,12,0,84.29,76.81,25,28,13,3,89.29,65.79,12,4.50,45.13,53.95
rw,ANSed,rand,3,8,12,0,86.40,73.91,20,31,10,8,71.43,66.67,13,4.51,45.13,58.60
rw,ANSed,rand,3,8,12,0,89.12,72.46,20,30,11,8,71.43,64.52,14,4.52,45.13,63.33
rw,ANSed,rand,3,8,12,0,88.52,73.91,21,30,11,7,75.00,65.62,15,4.54,45.13,68.05
rw,ANSed,rand,3,8,12,0,89.43,75.36,19,33,8,9,67.86,70.37,16,4.54,45.13,72.70
rw,ANSed,rand,3,8,12,0,90.63,73.91,17,34,7,11,60.71,70.83,17,4.56,45.13,77.51
rw,ANSed,rand,3,8,12,0,93.05,78.26,21,33,8,7,75.00,72.41,18,4.55,45.13,81.94
rw,ANSed,rand,3,8,12,0,93.35,78.26,21,33,8,7,75.00,72.41,19,4.55,45.13,86.42
rw,ANSed,rand,3,8,12,0,92.75,79.71,22,33,8,6,78.57,73.33,20,4.57,91.33,91.33
rw,ANSed,rand,3,8,12,0,90.63,73.91,17,34,7,11,60.71,70.83,21,4.56,91.33,95.75
rw,ANSed,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,22,4.56,100.42,100.42
rw,ANSed,rand,3,8,12,0,94.26,79.71,22,33,8,6,78.57,73.33,23,4.58,100.42,105.23
rw,ANSed,rand,3,8,12,0,94.26,81.16,22,34,7,6,78.57,75.86,24,4.57,109.69,109.69
rw,ANSed,rand,3,8,12,0,94.56,81.16,23,33,8,5,82.14,74.19,25,4.57,114.31,114.31
rw,ANSed,rand,3,8,12,0,95.17,81.16,23,33,8,5,82.14,74.19,26,4.58,118.97,118.97
rw,ANSed,rand,3,8,12,0,95.17,81.16,23,33,8,5,82.14,74.19,27,4.57,123.43,123.43
rw,ANSed,rand,3,8,12,0,95.77,81.16,23,33,8,5,82.14,74.19,28,4.56,127.77,127.77
rw,ANSed,rand,3,8,12,0,95.47,81.16,23,33,8,5,82.14,74.19,29,4.57,132.41,132.41
rw,ANSed,rand,3,8,12,0,95.47,81.16,23,33,8,5,82.14,74.19,30,4.56,136.85,136.85
rw,ANSed,rand,3,8,12,0,95.77,81.16,23,33,8,5,82.14,74.19,31,4.55,141.13,141.13
rw,ANSed,rand,3,8,12,0,96.07,81.16,23,33,8,5,82.14,74.19,32,4.56,145.80,145.80
rw,ANSed,rand,3,8,12,0,96.07,81.16,23,33,8,5,82.14,74.19,33,4.57,150.77,150.77
rw,ANSed,rand,3,8,12,0,96.07,81.16,23,33,8,5,82.14,74.19,34,4.57,155.52,155.52
rw,ANSed,rand,3,8,12,0,96.98,81.16,23,33,8,5,82.14,74.19,35,4.59,160.64,160.64
rw,ANSed,rand,3,8,12,0,96.68,81.16,23,33,8,5,82.14,74.19,36,4.59,165.16,165.16
rw,ANSed,rand,3,8,12,0,96.98,81.16,23,33,8,5,82.14,74.19,37,4.60,170.15,170.15
rw,ANSed,rand,3,8,12,0,97.28,81.16,23,33,8,5,82.14,74.19,38,4.59,174.58,174.58
rw,ANSed,rand,3,8,12,0,97.28,81.16,23,33,8,5,82.14,74.19,39,4.59,178.90,178.90
rw,ANSed,rand,3,8,12,0,97.58,79.71,23,32,9,5,82.14,71.88,40,4.58,178.90,183.17
rw,ANSed,rand,3,8,12,0,97.58,79.71,23,32,9,5,82.14,71.88,41,4.58,178.90,187.60
rw,ANSed,rand,3,8,12,0,97.58,79.71,23,32,9,5,82.14,71.88,42,4.57,178.90,192.15
rw,ANSed,rand,3,8,12,0,97.89,79.71,23,32,9,5,82.14,71.88,43,4.58,178.90,196.84
rw,ANSed,rand,3,8,12,0,97.89,79.71,23,32,9,5,82.14,71.88,44,4.58,178.90,201.63
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,45,4.59,178.90,206.56
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,46,4.60,178.90,211.50
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,47,4.60,178.90,216.39
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,48,4.60,178.90,220.83
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,49,4.60,178.90,225.28
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,50,4.60,178.90,229.89
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,51,4.59,178.90,234.27
rw,ANSed,rand,3,8,12,0,96.68,78.26,21,33,8,7,75.00,72.41,52,4.59,178.90,238.81
rw,ANSed,rand,3,8,12,0,97.58,79.71,23,32,9,5,82.14,71.88,53,4.59,178.90,243.32
rw,ANSed,rand,3,8,12,0,97.58,78.26,22,32,9,6,78.57,70.97,54,4.59,178.90,248.07
rw,ANSed,rand,3,8,12,0,97.28,79.71,23,32,9,5,82.14,71.88,55,4.59,178.90,252.71
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,56,4.60,178.90,257.49
rw,ANSed,rand,3,8,12,0,97.89,76.81,21,32,9,7,75.00,70.00,57,4.60,178.90,262.23
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,58,4.60,178.90,266.82
rw,ANSed,rand,3,8,12,0,97.89,76.81,20,33,8,8,71.43,71.43,59,4.60,178.90,271.47
rw,ANSed,rand,3,8,12,0,97.89,78.26,20,34,7,8,71.43,74.07,60,4.60,178.90,276.11
rw,ANSed,rand,3,8,12,0,97.89,78.26,22,32,9,6,78.57,70.97,61,4.60,178.90,280.77
rw,ANSed,rand,3,8,12,0,98.49,76.81,20,33,8,8,71.43,71.43,62,4.60,178.90,285.49
rw,ANSed,rand,3,8,12,0,98.49,78.26,20,34,7,8,71.43,74.07,63,4.60,178.90,289.99
rw,ANSed,rand,3,8,12,0,98.49,76.81,21,32,9,7,75.00,70.00,64,4.59,178.90,293.95
rw,ANSed,rand,3,8,12,0,98.49,75.36,20,32,9,8,71.43,68.97,65,4.59,178.90,298.55
rw,ANSed,rand,3,8,12,0,98.49,76.81,21,32,9,7,75.00,70.00,66,4.59,178.90,303.15
rw,ANSed,rand,3,8,12,0,97.28,81.16,23,33,8,5,82.14,74.19,66,4.59,178.90,303.15
rw,ANSed,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,1,4.79,4.79,4.79
rw,ANSed,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,2,4.76,9.53,9.53
rw,ANSed,rand,4,8,12,0,63.27,64.47,11,38,2,25,30.56,84.62,3,4.79,14.38,14.38
rw,ANSed,rand,4,8,12,0,75.93,67.11,22,29,11,14,61.11,66.67,4,4.71,18.83,18.83
rw,ANSed,rand,4,8,12,0,83.64,77.63,30,29,11,6,83.33,73.17,5,4.74,23.71,23.71
rw,ANSed,rand,4,8,12,0,87.35,84.21,32,32,8,4,88.89,80.00,6,4.68,28.10,28.10
rw,ANSed,rand,4,8,12,0,81.17,71.05,34,20,20,2,94.44,62.96,7,4.65,28.10,32.58
rw,ANSed,rand,4,8,12,0,86.11,80.26,35,26,14,1,97.22,71.43,8,4.66,28.10,37.30
rw,ANSed,rand,4,8,12,0,87.04,82.89,35,28,12,1,97.22,74.47,9,4.67,28.10,42.02
rw,ANSed,rand,4,8,12,0,90.43,89.47,34,34,6,2,94.44,85.00,10,4.71,47.06,47.06
rw,ANSed,rand,4,8,12,0,90.12,89.47,34,34,6,2,94.44,85.00,11,4.72,51.88,51.88
rw,ANSed,rand,4,8,12,0,89.51,88.16,33,34,6,3,91.67,84.62,12,4.72,51.88,56.61
rw,ANSed,rand,4,8,12,0,89.51,90.79,33,36,4,3,91.67,89.19,13,4.72,61.34,61.34
rw,ANSed,rand,4,8,12,0,91.36,92.11,34,36,4,2,94.44,89.47,14,4.73,66.26,66.26
rw,ANSed,rand,4,8,12,0,91.05,90.79,35,34,6,1,97.22,85.37,15,4.73,66.26,71.00
rw,ANSed,rand,4,8,12,0,91.05,90.79,31,38,2,5,86.11,93.94,16,4.73,66.26,75.74
rw,ANSed,rand,4,8,12,0,93.21,89.47,33,35,5,3,91.67,86.84,17,4.74,66.26,80.53
rw,ANSed,rand,4,8,12,0,93.21,89.47,33,35,5,3,91.67,86.84,18,4.75,66.26,85.54
rw,ANSed,rand,4,8,12,0,93.21,89.47,33,35,5,3,91.67,86.84,19,4.75,66.26,90.19
rw,ANSed,rand,4,8,12,0,93.21,89.47,33,35,5,3,91.67,86.84,20,4.75,66.26,95.00
rw,ANSed,rand,4,8,12,0,93.52,90.79,34,35,5,2,94.44,87.18,21,4.77,66.26,100.08
rw,ANSed,rand,4,8,12,0,93.21,89.47,34,34,6,2,94.44,85.00,22,4.76,66.26,104.65
rw,ANSed,rand,4,8,12,0,92.90,92.11,34,36,4,2,94.44,89.47,23,4.77,109.63,109.63
rw,ANSed,rand,4,8,12,0,78.09,76.32,19,39,1,17,52.78,95.00,24,4.78,109.63,114.82
rw,ANSed,rand,4,8,12,0,85.49,78.95,24,36,4,12,66.67,85.71,25,4.78,109.63,119.53
rw,ANSed,rand,4,8,12,0,88.89,84.21,31,33,7,5,86.11,81.58,26,4.77,109.63,124.12
rw,ANSed,rand,4,8,12,0,90.74,85.53,31,34,6,5,86.11,83.78,27,4.77,109.63,128.88
rw,ANSed,rand,4,8,12,0,91.05,86.84,31,35,5,5,86.11,86.11,28,4.77,109.63,133.59
rw,ANSed,rand,4,8,12,0,91.98,86.84,31,35,5,5,86.11,86.11,29,4.77,109.63,138.34
rw,ANSed,rand,4,8,12,0,91.98,88.16,31,36,4,5,86.11,88.57,30,4.77,109.63,143.05
rw,ANSed,rand,4,8,12,0,91.98,88.16,33,34,6,3,91.67,84.62,31,4.77,109.63,147.87
rw,ANSed,rand,4,8,12,0,91.67,90.79,33,36,4,3,91.67,89.19,32,4.77,109.63,152.57
rw,ANSed,rand,4,8,12,0,92.59,90.79,33,36,4,3,91.67,89.19,33,4.77,109.63,157.44
rw,ANSed,rand,4,8,12,0,93.21,92.11,34,36,4,2,94.44,89.47,34,4.76,161.93,161.93
rw,ANSed,rand,4,8,12,0,93.83,89.47,34,34,6,2,94.44,85.00,35,4.75,161.93,166.36
rw,ANSed,rand,4,8,12,0,92.90,90.79,33,36,4,3,91.67,89.19,36,4.75,161.93,171.11
rw,ANSed,rand,4,8,12,0,93.52,90.79,33,36,4,3,91.67,89.19,37,4.75,161.93,175.70
rw,ANSed,rand,4,8,12,0,93.52,90.79,33,36,4,3,91.67,89.19,38,4.75,161.93,180.69
rw,ANSed,rand,4,8,12,0,93.52,90.79,33,36,4,3,91.67,89.19,39,4.75,161.93,185.33
rw,ANSed,rand,4,8,12,0,93.52,90.79,33,36,4,3,91.67,89.19,40,4.75,161.93,189.82
rw,ANSed,rand,4,8,12,0,94.44,84.21,33,31,9,3,91.67,78.57,41,4.75,161.93,194.74
rw,ANSed,rand,4,8,12,0,95.37,88.16,33,34,6,3,91.67,84.62,42,4.75,161.93,199.64
rw,ANSed,rand,4,8,12,0,95.68,84.21,33,31,9,3,91.67,78.57,43,4.76,161.93,204.64
rw,ANSed,rand,4,8,12,0,90.74,82.89,28,35,5,8,77.78,84.85,44,4.76,161.93,209.43
rw,ANSed,rand,4,8,12,0,95.68,84.21,33,31,9,3,91.67,78.57,45,4.76,161.93,214.00
rw,ANSed,rand,4,8,12,0,95.37,84.21,33,31,9,3,91.67,78.57,46,4.76,161.93,219.00
rw,ANSed,rand,4,8,12,0,95.06,85.53,33,32,8,3,91.67,80.49,47,4.76,161.93,223.93
rw,ANSed,rand,4,8,12,0,94.75,84.21,32,32,8,4,88.89,80.00,48,4.77,161.93,228.94
rw,ANSed,rand,4,8,12,0,95.37,86.84,33,33,7,3,91.67,82.50,49,4.77,161.93,233.65
rw,ANSed,rand,4,8,12,0,95.37,86.84,33,33,7,3,91.67,82.50,50,4.77,161.93,238.55
rw,ANSed,rand,4,8,12,0,95.68,84.21,31,33,7,5,86.11,81.58,51,4.77,161.93,243.45
